video-id,t-start,t-end,score,label
video_test_0000950,272.8,280.3,0.45982873,HammerThrow
video_test_0000950,282.1,283.5,0.14558424,HammerThrow
video_test_0000950,297.7,307.8,0.7692093,HammerThrow
video_test_0000950,311.0,312.7,0.0014591774,HammerThrow
video_test_0000950,315.8,317.2,0.08842399,HammerThrow
video_test_0000950,336.6,343.3,0.72035563,HammerThrow
video_test_0000950,344.6,345.1,0.009900759,HammerThrow
video_test_0000950,357.7,370.1,0.8288403,HammerThrow
video_test_0000950,389.1,396.6,0.546765,HammerThrow
video_test_0000950,397.9,401.8,0.14854024,HammerThrow
video_test_0000950,409.8,410.0,0.004827084,HammerThrow
video_test_0000950,415.1,416.6,0.06931848,HammerThrow
video_test_0000950,418.9,428.6,0.060871232,HammerThrow
video_test_0000950,429.8,430.7,0.0620839,HammerThrow
video_test_0000950,441.6,447.3,0.009299575,HammerThrow
video_test_0000950,450.4,457.3,0.8861191,HammerThrow
video_test_0000950,458.7,460.1,0.036674563,HammerThrow
video_test_0000950,472.5,472.8,0.25372618,HammerThrow
video_test_0000950,476.6,498.7,0.14195561,HammerThrow
video_test_0000950,507.8,523.3,0.25869408,HammerThrow
video_test_0000950,524.2,524.4,0.0278037,HammerThrow
video_test_0000950,526.1,526.9,0.098545074,HammerThrow
video_test_0000950,540.0,542.0,0.15395655,HammerThrow
video_test_0000950,544.5,546.6,0.048690595,HammerThrow
video_test_0000950,557.7,562.6,0.19232336,HammerThrow
video_test_0000950,564.3,564.9,0.0264113,HammerThrow
video_test_0000950,568.1,570.2,0.1195047,HammerThrow
video_test_0000950,580.3,594.2,0.3893197,HammerThrow
video_test_0000950,599.0,601.0,0.0028475744,HammerThrow
video_test_0000950,603.4,604.9,0.27873743,HammerThrow
video_test_0000950,606.0,606.7,0.014191444,HammerThrow
video_test_0000950,608.9,612.4,0.62492895,HammerThrow
video_test_0000950,614.1,614.4,0.008339992,HammerThrow
video_test_0000950,616.7,617.4,0.13341646,HammerThrow
video_test_0000950,626.9,628.4,0.010908907,HammerThrow
video_test_0000950,630.4,631.0,0.0017751557,HammerThrow
video_test_0000950,633.4,643.9,0.7547717,HammerThrow
video_test_0000950,648.6,650.5,0.011657691,HammerThrow
video_test_0000950,653.8,655.1,0.0006725796,HammerThrow
video_test_0000950,657.7,658.8,0.00082099746,HammerThrow
video_test_0000950,662.0,670.5,0.021439485,HammerThrow
video_test_0000950,671.6,676.2,0.28560367,HammerThrow
video_test_0000950,678.7,679.0,0.077031404,HammerThrow
video_test_0000950,692.7,694.4,0.07412619,HammerThrow
video_test_0000950,695.7,698.6,0.76677847,HammerThrow
video_test_0000950,699.5,709.4,0.6998562,HammerThrow
video_test_0000950,714.3,716.0,0.007309847,HammerThrow
video_test_0000950,727.2,730.0,0.68295586,HammerThrow
video_test_0000950,734.1,734.6,0.01682136,HammerThrow
video_test_0000950,735.8,742.9,0.4290045,HammerThrow
video_test_0000950,744.4,745.4,0.03191575,HammerThrow
video_test_0000950,749.3,749.6,0.01951123,HammerThrow
video_test_0000950,760.2,760.4,0.0030381393,HammerThrow
video_test_0000950,766.8,771.2,0.000107978194,HammerThrow
video_test_0000950,772.0,777.3,0.018557992,HammerThrow
video_test_0000950,782.2,786.0,0.06290184,HammerThrow
video_test_0000950,798.7,803.7,0.81257355,HammerThrow
video_test_0000950,806.7,810.3,0.23099867,HammerThrow
video_test_0000950,824.5,834.1,0.87751013,HammerThrow
video_test_0000950,837.5,841.0,0.0006608471,HammerThrow
video_test_0000950,842.0,845.1,0.018539628,HammerThrow
video_test_0000950,848.2,849.1,0.012270018,HammerThrow
video_test_0000950,852.5,856.1,0.037446305,HammerThrow
video_test_0000950,856.9,864.3,0.003387084,HammerThrow
video_test_0000950,866.5,879.6,0.009159685,HammerThrow
video_test_0000950,880.9,881.1,0.0013490731,HammerThrow
video_test_0000950,884.0,888.6,0.6902543,HammerThrow
video_test_0000950,889.8,892.1,0.18597327,HammerThrow
video_test_0000950,900.0,903.2,0.0065589477,HammerThrow
video_test_0000950,911.5,925.0,0.059741467,HammerThrow
video_test_0000950,925.8,926.7,0.025923718,HammerThrow
video_test_0000950,928.8,934.5,0.1475025,HammerThrow
video_test_0000950,936.6,938.5,0.03237844,HammerThrow
video_test_0000950,952.6,952.7,0.00014380056,HammerThrow
video_test_0000950,954.0,960.8,0.73640907,HammerThrow
video_test_0000950,962.4,962.8,0.046591572,HammerThrow
video_test_0000950,965.6,966.4,0.23453449,HammerThrow
video_test_0000950,972.9,984.8,0.025457691,HammerThrow
video_test_0000950,986.9,988.1,0.010960972,HammerThrow
video_test_0000950,992.4,993.1,0.00016051691,HammerThrow
video_test_0000950,994.2,1000.0,0.6237194,HammerThrow
video_test_0000950,1003.4,1005.2,0.15509214,HammerThrow
video_test_0000950,1007.0,1009.6,0.34697995,HammerThrow
video_test_0000950,1012.6,1013.5,0.008162386,HammerThrow
video_test_0000950,1020.8,1021.8,0.009022169,HammerThrow
video_test_0000950,1023.1,1028.7,0.6399902,HammerThrow
video_test_0000950,1034.6,1034.7,0.043798074,HammerThrow
video_test_0000950,1044.5,1054.2,0.6322219,HammerThrow
video_test_0000950,1064.7,1065.6,0.00034761062,HammerThrow
video_test_0000950,1066.7,1068.6,0.004013534,HammerThrow
video_test_0000950,1070.0,1070.6,0.003874147,HammerThrow
video_test_0000950,1071.9,1075.3,0.014660809,HammerThrow
video_test_0000950,1077.9,1079.3,0.004493081,HammerThrow
video_test_0000950,1080.5,1080.5,0.00040403995,HammerThrow
video_test_0000950,1084.6,1092.6,0.67982805,HammerThrow
video_test_0000950,1094.2,1096.2,0.01794171,HammerThrow
video_test_0000950,1116.2,1117.2,0.0062564453,HammerThrow
video_test_0000950,1118.3,1129.1,0.29012743,HammerThrow
video_test_0000950,1132.4,1140.5,0.00016884503,HammerThrow
video_test_0000950,1141.6,1146.2,0.07065888,HammerThrow
video_test_0000950,1157.8,1161.3,0.07930842,HammerThrow
video_test_0000950,1162.1,1162.5,0.9326943,HammerThrow
video_test_0000950,1163.9,1165.1,0.8886193,HammerThrow
video_test_0000950,1166.0,1171.2,0.017167086,HammerThrow
video_test_0000950,1175.0,1175.1,0.00029967792,HammerThrow
video_test_0000950,1176.7,1181.8,0.6667841,HammerThrow
video_test_0000950,1183.9,1185.3,0.023901472,HammerThrow
video_test_0000950,1195.1,1195.4,0.056566067,HammerThrow
video_test_0000950,1205.5,1214.8,0.78957295,HammerThrow
video_test_0000950,1216.3,1216.8,0.0028170699,HammerThrow
video_test_0000950,1218.5,1219.4,0.0028733602,HammerThrow
video_test_0000950,1220.3,1223.9,0.029603561,HammerThrow
video_test_0000950,1239.0,1245.1,0.01456535,HammerThrow
video_test_0000950,1247.5,1249.8,0.0023355463,HammerThrow
video_test_0000950,1251.9,1254.6,0.042471226,HammerThrow
video_test_0000950,1256.4,1260.5,0.18136108,HammerThrow
video_test_0000950,1276.4,1288.3,0.38343957,HammerThrow
video_test_0000950,1290.2,1291.0,0.0017503753,HammerThrow
video_test_0000950,1292.5,1293.2,0.0016032608,HammerThrow
video_test_0000950,1294.2,1297.3,0.061661758,HammerThrow
video_test_0000950,1303.7,1303.9,0.038625825,HammerThrow
video_test_0000950,1314.2,1315.3,0.22462381,HammerThrow
video_test_0001080,0.0,7.3,0.060061622,HammerThrow
video_test_0001080,9.0,31.8,0.98429084,HammerThrow
video_test_0001080,40.7,43.5,0.4418469,HammerThrow
video_test_0001080,53.2,54.1,0.17117053,HammerThrow
video_test_0001080,64.1,65.1,0.45993733,HammerThrow
video_test_0001080,66.1,69.1,0.0287749,HammerThrow
video_test_0000073,5.6,10.4,0.31746712,HammerThrow
video_test_0000073,12.1,13.2,0.1375415,HammerThrow
video_test_0000073,21.6,24.4,0.59605473,HammerThrow
video_test_0000073,30.5,32.1,0.011140025,HammerThrow
video_test_0000073,34.1,34.4,0.09580866,HammerThrow
video_test_0000073,37.2,44.0,0.40447047,HammerThrow
video_test_0000073,45.9,46.6,0.2417903,HammerThrow
video_test_0000073,50.0,53.9,0.88174725,HammerThrow
video_test_0000073,55.4,59.9,0.48721254,HammerThrow
video_test_0000073,60.6,61.1,0.008198382,HammerThrow
video_test_0000073,68.9,69.8,0.021095365,HammerThrow
video_test_0000073,87.0,89.5,0.0131390635,HammerThrow
video_test_0000073,94.5,98.9,0.017021587,HammerThrow
video_test_0001223,0.0,5.4,0.29580122,HammerThrow
video_test_0001223,6.5,10.8,0.1289868,HammerThrow
video_test_0001223,12.1,15.1,0.065881595,HammerThrow
video_test_0001223,18.1,18.4,0.31798035,HammerThrow
video_test_0001223,29.2,40.5,0.038006786,HammerThrow
video_test_0001223,51.9,57.7,0.034758303,HammerThrow
video_test_0001223,72.6,75.5,0.0015105215,HammerThrow
video_test_0001223,78.5,87.9,0.27206677,HammerThrow
video_test_0001223,95.9,96.5,0.017367154,HammerThrow
video_test_0001223,100.5,100.9,0.032797482,HammerThrow
video_test_0001223,101.9,110.3,0.6967102,HammerThrow
video_test_0001223,112.2,116.0,0.0052089533,HammerThrow
video_test_0000558,32.1,37.8,0.8805076,Billiards
video_test_0000558,39.2,60.1,0.957105,Billiards
video_test_0000558,60.8,63.1,0.9025437,Billiards
video_test_0000558,64.0,64.4,0.42756173,Billiards
video_test_0000558,70.2,74.6,0.9685296,Billiards
video_test_0000558,75.5,75.9,0.92889607,Billiards
video_test_0000558,76.7,91.2,0.88836914,Billiards
video_test_0000558,93.3,95.6,0.0033199743,Billiards
video_test_0000558,97.5,102.4,0.9991404,Billiards
video_test_0000558,104.5,107.7,0.4693249,Billiards
video_test_0000558,109.1,111.1,0.52891135,Billiards
video_test_0000558,113.6,114.0,0.99024314,Billiards
video_test_0000558,116.2,121.6,0.9440076,Billiards
video_test_0000558,122.5,122.9,0.998539,Billiards
video_test_0000558,123.9,127.0,0.869119,Billiards
video_test_0000558,130.0,131.2,0.9987453,Billiards
video_test_0000558,132.1,151.2,0.99193746,Billiards
video_test_0000558,154.5,157.4,0.8710382,Billiards
video_test_0000558,162.4,176.6,0.07032291,Billiards
video_test_0000558,177.8,180.8,0.980742,Billiards
video_test_0000558,185.4,190.6,0.9973521,Billiards
video_test_0000558,192.7,197.9,0.4394152,Billiards
video_test_0000558,200.0,200.8,0.9994411,Billiards
video_test_0001431,1.1,4.2,0.28628907,HammerThrow
video_test_0001431,5.1,9.7,0.01054764,HammerThrow
video_test_0001431,10.5,20.3,0.58731717,HammerThrow
video_test_0001431,53.6,56.1,0.004002965,HammerThrow
video_test_0001431,70.8,79.3,0.039548516,HammerThrow
video_test_0001431,89.1,90.8,0.36235487,HammerThrow
video_test_0001431,92.2,92.5,0.003742296,HammerThrow
video_test_0001431,94.8,108.1,0.51388425,HammerThrow
video_test_0001431,112.4,118.6,0.027223436,HammerThrow
video_test_0001431,132.2,132.9,0.026087226,HammerThrow
video_test_0001431,136.5,150.8,0.950848,HammerThrow
video_test_0001431,157.7,163.5,0.06894767,HammerThrow
video_test_0001431,164.8,165.2,0.12953709,HammerThrow
video_test_0001431,175.6,187.0,0.14525193,HammerThrow
video_test_0001431,188.4,193.7,0.4539232,HammerThrow
video_test_0001431,204.7,210.3,0.023897208,HammerThrow
video_test_0001431,212.6,220.5,0.04671932,HammerThrow
video_test_0001431,232.4,233.7,0.0051329755,HammerThrow
video_test_0001431,237.5,251.4,0.9571321,HammerThrow
video_test_0001431,256.4,258.2,2.6266775e-05,HammerThrow
video_test_0001431,268.4,269.9,7.675209e-06,HammerThrow
video_test_0001431,271.0,282.7,0.120126344,HammerThrow
video_test_0001431,287.8,288.7,0.38383484,HammerThrow
video_test_0001431,297.6,298.2,0.0036036575,HammerThrow
video_test_0001431,300.5,306.5,0.026719641,HammerThrow
video_test_0001431,319.1,321.0,0.043928087,HammerThrow
video_test_0001431,322.9,334.1,0.7861965,HammerThrow
video_test_0001431,338.8,338.9,0.23535948,HammerThrow
video_test_0000591,0.0,4.6,0.86578465,SoccerPenalty
video_test_0000591,5.5,7.1,0.36901668,SoccerPenalty
video_test_0000591,10.0,15.3,0.98491573,SoccerPenalty
video_test_0000591,23.1,29.6,0.98857903,SoccerPenalty
video_test_0000541,0.1,6.2,0.84733176,SoccerPenalty
video_test_0000541,8.0,18.0,0.0228616,SoccerPenalty
video_test_0000541,19.1,19.1,0.00032611485,SoccerPenalty
video_test_0001118,16.5,21.1,0.5163551,SoccerPenalty
video_test_0001118,22.1,30.0,0.97532326,SoccerPenalty
video_test_0001118,35.5,44.8,0.77632576,SoccerPenalty
video_test_0001118,46.7,62.6,0.98456466,SoccerPenalty
video_test_0000026,1.9,4.3,0.014912368,TennisSwing
video_test_0000026,39.1,67.4,0.7904018,TennisSwing
video_test_0000026,75.5,97.2,0.73768264,TennisSwing
video_test_0000026,115.3,116.0,0.014269031,TennisSwing
video_test_0000026,117.1,127.9,0.90953434,TennisSwing
video_test_0000026,141.9,163.9,0.7698125,TennisSwing
video_test_0000026,172.9,207.1,0.95230055,TennisSwing
video_test_0001484,16.2,19.0,1.4763972e-05,SoccerPenalty
video_test_0001484,21.7,23.0,6.095832e-06,SoccerPenalty
video_test_0001484,24.9,25.1,0.0035022486,SoccerPenalty
video_test_0001484,45.1,68.4,0.8925252,SoccerPenalty
video_test_0001484,101.6,102.3,0.0005021673,SoccerPenalty
video_test_0001484,122.0,144.3,0.9087013,SoccerPenalty
video_test_0001484,190.0,204.9,0.037052315,SoccerPenalty
video_test_0000577,0.5,7.6,0.69309825,Billiards
video_test_0000577,8.3,14.3,0.84895754,Billiards
video_test_0000577,15.5,16.4,0.8381255,Billiards
video_test_0000577,18.9,19.5,0.70589745,Billiards
video_test_0000577,21.9,25.2,0.92671365,Billiards
video_test_0000577,26.0,26.7,0.9757758,Billiards
video_test_0000577,28.6,29.8,0.97526133,Billiards
video_test_0000577,38.0,71.6,0.99995327,Billiards
video_test_0000577,74.2,79.1,0.99996424,Billiards
video_test_0000577,85.4,85.5,0.98993975,Billiards
video_test_0000577,88.9,89.1,0.6413697,Billiards
video_test_0000577,95.0,127.2,0.9998683,Billiards
video_test_0000714,8.5,13.0,0.00028542266,BaseballPitch
video_test_0000714,14.7,15.9,0.0059051663,BaseballPitch
video_test_0000714,17.3,18.0,0.0011404044,BaseballPitch
video_test_0000714,25.8,34.3,0.9638045,BaseballPitch
video_test_0000714,36.7,48.4,0.9793578,BaseballPitch
video_test_0000714,54.3,57.3,0.021088513,BaseballPitch
video_test_0000714,59.5,60.4,0.115055345,BaseballPitch
video_test_0000714,63.2,66.2,0.76275903,BaseballPitch
video_test_0000714,70.0,70.1,0.5528801,BaseballPitch
video_test_0000714,75.0,76.7,0.20398806,BaseballPitch
video_test_0000714,82.4,83.2,0.002484801,BaseballPitch
video_test_0000714,133.0,133.9,0.48207065,BaseballPitch
video_test_0000714,135.0,163.9,0.8184544,BaseballPitch
video_test_0000714,164.6,169.2,0.9424133,BaseballPitch
video_test_0000714,173.7,173.8,0.30062714,BaseballPitch
video_test_0000714,176.7,179.4,0.994987,BaseballPitch
video_test_0001174,0.0,5.0,0.14715266,HammerThrow
video_test_0001174,10.9,14.3,0.38472542,HammerThrow
video_test_0001174,28.3,35.1,0.13978685,HammerThrow
video_test_0001174,36.5,38.1,0.61678624,HammerThrow
video_test_0001174,38.8,39.2,0.0011025276,HammerThrow
video_test_0001174,40.1,40.8,0.06942947,HammerThrow
video_test_0001174,42.6,42.9,0.0001493393,HammerThrow
video_test_0001174,43.6,44.1,0.14583339,HammerThrow
video_test_0001174,46.6,47.6,1.3013635e-06,HammerThrow
video_test_0001174,53.1,56.4,0.35282227,HammerThrow
video_test_0001174,58.2,58.5,0.05147427,HammerThrow
video_test_0001174,62.7,63.3,0.14035149,HammerThrow
video_test_0001174,70.5,77.2,0.183368,HammerThrow
video_test_0001174,78.6,81.4,0.76875716,HammerThrow
video_test_0001174,82.2,83.0,0.12676407,HammerThrow
video_test_0001174,84.9,86.2,0.006056902,HammerThrow
video_test_0001174,88.8,89.6,8.2011087e-07,HammerThrow
video_test_0001174,93.6,94.4,0.35578433,HammerThrow
video_test_0001174,95.3,101.3,0.5595311,HammerThrow
video_test_0001174,104.0,110.3,0.9455689,HammerThrow
video_test_0001174,113.2,119.7,0.31380066,HammerThrow
video_test_0001174,121.7,122.1,0.0009915729,HammerThrow
video_test_0001174,123.4,131.7,0.62278986,HammerThrow
video_test_0001174,134.2,136.5,0.0016636563,HammerThrow
video_test_0001174,137.2,137.9,0.0076920823,HammerThrow
video_test_0001174,139.2,141.0,0.12927629,HammerThrow
video_test_0001174,143.7,152.4,0.08895738,HammerThrow
video_test_0001174,153.1,158.7,0.32149225,HammerThrow
video_test_0001174,160.4,169.2,0.61963457,HammerThrow
video_test_0001174,174.9,178.9,0.19980465,HammerThrow
video_test_0001174,186.6,189.4,0.34057593,HammerThrow
video_test_0001174,193.7,199.0,0.009336477,HammerThrow
video_test_0001174,201.3,201.4,0.00015413469,HammerThrow
video_test_0001174,202.4,203.9,0.0031721077,HammerThrow
video_test_0001174,206.1,207.6,7.937192e-06,HammerThrow
video_test_0001174,211.4,211.8,0.0005100168,HammerThrow
video_test_0001174,214.0,214.1,0.00022267849,HammerThrow
video_test_0001174,220.8,221.6,0.008556966,HammerThrow
video_test_0001174,224.4,224.6,0.016625946,HammerThrow
video_test_0001174,231.5,231.9,0.04091621,HammerThrow
video_test_0001146,16.1,18.6,0.98175806,Billiards
video_test_0001146,20.4,23.1,0.9996897,Billiards
video_test_0001146,25.2,25.5,0.9969759,Billiards
video_test_0001146,28.3,33.3,0.99987733,Billiards
video_test_0001146,35.9,36.4,0.9680321,Billiards
video_test_0001146,54.5,59.7,0.9999517,Billiards
video_test_0001146,65.4,66.9,0.9998884,Billiards
video_test_0001146,67.8,76.3,0.89368784,Billiards
video_test_0001146,77.9,81.4,0.67093843,Billiards
video_test_0001146,85.9,90.5,0.9958418,Billiards
video_test_0001146,92.9,99.8,0.99753124,Billiards
video_test_0001146,101.3,103.0,0.43329367,Billiards
video_test_0001146,104.5,106.9,0.54832405,Billiards
video_test_0001146,109.7,112.7,0.8617243,Billiards
video_test_0001146,113.6,118.1,0.30384383,Billiards
video_test_0001146,118.9,122.8,0.99913317,Billiards
video_test_0001146,123.6,127.8,6.0634206e-06,Billiards
video_test_0001146,130.2,131.8,0.4141407,Billiards
video_test_0001146,132.6,133.2,0.8798115,Billiards
video_test_0001146,137.3,144.7,0.99941266,Billiards
video_test_0001146,145.5,150.9,0.99320227,Billiards
video_test_0001146,152.5,181.8,0.9999988,Billiards
video_test_0001146,187.9,208.5,0.9999449,Billiards
video_test_0001146,209.9,217.3,0.99996936,Billiards
video_test_0000771,20.0,27.5,0.88556546,Billiards
video_test_0000771,41.2,72.4,0.99962103,Billiards
video_test_0000771,74.4,74.7,0.99408793,Billiards
video_test_0000771,83.6,97.0,0.99859875,Billiards
video_test_0000771,111.8,137.8,0.9999864,Billiards
video_test_0000771,155.6,197.8,0.99999547,Billiards
video_test_0001162,9.4,9.6,0.17194866,PoleVault
video_test_0001162,15.8,20.4,0.15097015,PoleVault
video_test_0001162,29.9,30.6,0.00036264234,PoleVault
video_test_0001162,31.7,32.2,9.068852e-05,PoleVault
video_test_0001162,34.5,34.8,0.28801763,PoleVault
video_test_0001162,44.1,44.2,0.014428095,PoleVault
video_test_0001162,48.3,51.8,0.3516783,PoleVault
video_test_0001162,53.8,55.7,0.17774756,PoleVault
video_test_0001162,57.4,64.6,0.64297104,PoleVault
video_test_0001162,65.9,69.3,0.24300851,PoleVault
video_test_0001162,70.3,76.9,0.6070384,PoleVault
video_test_0001162,79.5,87.3,0.13172095,PoleVault
video_test_0001162,90.0,92.8,0.00012349171,PoleVault
video_test_0001162,95.1,102.0,0.3740248,PoleVault
video_test_0001162,102.7,105.7,0.13847747,PoleVault
video_test_0000737,2.1,4.8,0.0006321451,CleanAndJerk
video_test_0000737,17.3,26.6,0.96668,CleanAndJerk
video_test_0000737,32.9,44.1,0.99994946,CleanAndJerk
video_test_0000737,62.8,63.0,1.358787e-06,CleanAndJerk
video_test_0000737,66.7,68.8,0.9149849,CleanAndJerk
video_test_0000737,80.2,92.5,0.9999317,CleanAndJerk
video_test_0000737,101.8,102.4,0.00032158667,CleanAndJerk
video_test_0000737,103.7,106.1,0.10767236,CleanAndJerk
video_test_0000737,108.3,110.6,0.99210304,CleanAndJerk
video_test_0000737,116.3,117.4,0.9962322,CleanAndJerk
video_test_0000737,122.7,135.2,0.9998684,CleanAndJerk
video_test_0000737,138.0,138.2,0.03817407,CleanAndJerk
video_test_0000412,25.8,61.5,0.999113,Billiards
video_test_0000412,67.9,95.8,0.99974626,Billiards
video_test_0000412,102.7,160.3,0.99991155,Billiards
video_test_0000412,163.8,184.1,0.98778874,Billiards
video_test_0000423,3.6,4.1,0.49004894,TennisSwing
video_test_0000423,5.5,6.2,0.320411,TennisSwing
video_test_0000423,16.9,17.3,0.18907447,TennisSwing
video_test_0000423,18.7,21.4,0.48265475,TennisSwing
video_test_0000423,22.2,23.0,0.28685918,TennisSwing
video_test_0000423,23.9,24.9,0.29331383,TennisSwing
video_test_0000423,28.7,45.3,0.13627902,TennisSwing
video_test_0000423,49.6,49.8,0.008304363,TennisSwing
video_test_0000423,54.5,54.7,0.05530274,TennisSwing
video_test_0000423,56.6,65.9,0.16755627,TennisSwing
video_test_0000423,69.1,70.7,0.017537134,TennisSwing
video_test_0000423,71.7,72.0,0.021200648,TennisSwing
video_test_0000423,78.6,80.4,0.6236657,TennisSwing
video_test_0000423,84.6,91.5,0.92937785,TennisSwing
video_test_0000423,92.8,93.5,0.29779398,TennisSwing
video_test_0000423,96.3,98.8,0.743888,TennisSwing
video_test_0000423,100.4,103.8,0.60810447,TennisSwing
video_test_0000423,105.5,110.5,0.7322587,TennisSwing
video_test_0000423,111.5,114.7,0.36482367,TennisSwing
video_test_0000423,116.6,135.6,0.9457194,TennisSwing
video_test_0000423,136.8,156.8,0.5870908,TennisSwing
video_test_0000423,158.5,167.9,0.718197,TennisSwing
video_test_0000045,0.0,10.0,0.46521097,HammerThrow
video_test_0000045,11.2,22.0,0.084797874,HammerThrow
video_test_0000045,23.4,27.4,0.00079711503,HammerThrow
video_test_0000045,29.1,29.5,0.032808825,HammerThrow
video_test_0000045,34.7,35.3,0.020313896,HammerThrow
video_test_0000045,37.2,41.6,0.008256426,HammerThrow
video_test_0000045,45.9,46.3,0.0028975517,HammerThrow
video_test_0000045,48.6,59.5,0.036694005,HammerThrow
video_test_0000045,64.5,70.1,0.062267743,HammerThrow
video_test_0000045,74.2,76.1,0.002589368,HammerThrow
video_test_0000045,77.3,78.1,0.009100483,HammerThrow
video_test_0000045,79.6,81.4,0.0007613912,HammerThrow
video_test_0000045,82.9,83.1,0.00052548,HammerThrow
video_test_0000045,98.7,102.4,0.0043661813,HammerThrow
video_test_0000045,110.3,113.9,0.03411902,HammerThrow
video_test_0000045,123.1,125.2,0.0053188736,HammerThrow
video_test_0000045,126.8,132.2,0.20430806,HammerThrow
video_test_0000045,133.3,133.9,0.0032223915,HammerThrow
video_test_0000045,137.2,140.0,0.0324342,HammerThrow
video_test_0000045,154.0,166.6,0.84789115,HammerThrow
video_test_0000045,169.7,175.7,0.59081525,HammerThrow
video_test_0000045,180.8,195.3,0.38321826,HammerThrow
video_test_0000045,210.8,211.0,0.00065676373,HammerThrow
video_test_0000045,216.6,219.1,0.14013112,HammerThrow
video_test_0000045,220.6,229.1,0.32331917,HammerThrow
video_test_0000617,3.1,5.7,0.115522884,CleanAndJerk
video_test_0000617,12.7,20.0,0.21554486,CleanAndJerk
video_test_0000617,24.6,31.9,0.9550352,CleanAndJerk
video_test_0000617,34.1,35.5,0.030519545,CleanAndJerk
video_test_0000617,39.4,42.9,0.036369406,CleanAndJerk
video_test_0000617,47.7,50.7,0.0036994116,CleanAndJerk
video_test_0000617,56.8,60.2,0.010246639,CleanAndJerk
video_test_0000617,64.9,66.5,0.5227924,CleanAndJerk
video_test_0000617,67.2,67.8,0.0031969636,CleanAndJerk
video_test_0000617,70.9,75.6,0.5218688,CleanAndJerk
video_test_0000617,77.6,77.9,0.000286663,CleanAndJerk
video_test_0000617,78.6,80.0,0.0014561027,CleanAndJerk
video_test_0000617,83.2,84.4,0.026496582,CleanAndJerk
video_test_0000617,86.7,87.4,0.08572254,CleanAndJerk
video_test_0000617,90.0,91.6,0.012360686,CleanAndJerk
video_test_0000617,94.0,95.5,0.22270183,CleanAndJerk
video_test_0000617,98.3,99.8,0.056169175,CleanAndJerk
video_test_0000617,101.8,103.2,0.007843591,CleanAndJerk
video_test_0000617,104.4,106.1,0.021608114,CleanAndJerk
video_test_0000617,107.0,108.7,0.015778614,CleanAndJerk
video_test_0000617,110.4,110.9,0.09082643,CleanAndJerk
video_test_0000617,111.7,125.9,0.98738146,CleanAndJerk
video_test_0000617,134.1,136.0,0.083108544,CleanAndJerk
video_test_0000617,139.7,141.0,0.07554175,CleanAndJerk
video_test_0000617,142.7,143.5,0.2892914,CleanAndJerk
video_test_0000617,146.4,147.3,0.0086630015,CleanAndJerk
video_test_0000617,152.7,152.9,0.19190185,CleanAndJerk
video_test_0000617,153.7,156.2,0.040334366,CleanAndJerk
video_test_0000617,157.0,163.2,0.01402157,CleanAndJerk
video_test_0000617,168.4,169.4,0.010022701,CleanAndJerk
video_test_0000617,170.5,181.0,0.11035062,CleanAndJerk
video_test_0000617,183.4,199.4,0.871319,CleanAndJerk
video_test_0000617,201.8,205.7,0.10179124,CleanAndJerk
video_test_0000617,210.7,212.7,0.004156868,CleanAndJerk
video_test_0000617,216.2,219.6,0.06670127,CleanAndJerk
video_test_0000617,221.8,233.0,0.11416663,CleanAndJerk
video_test_0000617,240.3,249.9,0.114420064,CleanAndJerk
video_test_0000617,252.9,263.9,0.97045857,CleanAndJerk
video_test_0000617,280.1,292.4,0.4699741,CleanAndJerk
video_test_0000611,19.0,20.8,0.004009495,GolfSwing
video_test_0000611,24.6,26.6,0.0025638,GolfSwing
video_test_0000611,27.5,27.9,0.0037952026,GolfSwing
video_test_0000611,34.4,35.5,0.03366069,GolfSwing
video_test_0000611,46.7,51.6,0.8688851,GolfSwing
video_test_0000611,58.7,65.2,0.9016912,GolfSwing
video_test_0000611,66.7,71.8,0.09102945,GolfSwing
video_test_0000611,89.9,91.9,4.3516808e-05,GolfSwing
video_test_0000611,97.2,122.3,0.28917462,GolfSwing
video_test_0000611,123.0,124.0,0.18023367,GolfSwing
video_test_0000611,125.9,138.9,0.44922334,GolfSwing
video_test_0000611,143.8,145.6,0.40621516,GolfSwing
video_test_0000611,159.0,160.1,0.0054108044,GolfSwing
video_test_0000611,163.3,168.2,0.7242524,GolfSwing
video_test_0000292,4.8,7.2,0.009668744,SoccerPenalty
video_test_0000292,11.1,17.3,0.95657074,SoccerPenalty
video_test_0000292,24.8,30.9,0.08666545,SoccerPenalty
video_test_0000292,41.5,41.9,1.6052664e-06,SoccerPenalty
video_test_0000292,44.0,52.5,0.98811674,SoccerPenalty
video_test_0000292,54.4,58.0,0.9990741,SoccerPenalty
video_test_0000292,61.1,61.9,0.85945666,SoccerPenalty
video_test_0000292,63.3,67.5,0.9666355,SoccerPenalty
video_test_0000292,72.9,73.1,0.006236567,SoccerPenalty
video_test_0001201,0.9,2.3,0.00038043375,PoleVault
video_test_0001201,7.7,11.8,0.09007252,PoleVault
video_test_0001201,19.9,22.4,0.0030253662,PoleVault
video_test_0001201,24.5,25.4,0.91551805,PoleVault
video_test_0001201,46.5,48.5,0.19859326,PoleVault
video_test_0001201,49.4,51.3,0.9816089,PoleVault
video_test_0001201,52.6,60.7,0.9298646,PoleVault
video_test_0001201,62.6,78.0,0.21278042,PoleVault
video_test_0001201,95.1,103.6,0.95709276,PoleVault
